Stimulus Name,Respondent Name,Gender,Age,Group,Fixation Number(per AOI),Fixation Centroid X,Fixation Centroid Y,Fixation StartMs,Duration Ms,AOI Label,Fixation Sequence(Across AOIs)
logo-product02,P07,Female,13,G1,13,1337.4,572.9,3284.9071,83.2748999999894,N/A,13
logo-product02,P07,Female,13,G1,14,991.6875,548125,3434.7991,133.238450000004,N/A,14
logo-product02,P07,Female,13,G1,15,750.05,580.6,3618.0006,166.547550000003,N/A,15
logo-product02,P07,Female,13,G1,16,643.732142857143,600.964285714286,3834.51090000001,466.333600000013,N/A,16
logo-product02,P07,Female,13,G1,17,684.3,562.65,4350.80845,166.546899999987,N/A,17
logo-product02,P07,Female,13,G1,18,732.9,567.4,4534.00935000001,83.2720499999996,N/A,18
logo-product02,P07,Female,13,G1,19,822.760869565217,567.695652173913,4667.24645000001,383.057899999985,N/A,19
logo-product02,P07,Female,13,G1,20,827.291666666667,544.208333333333,5066.95835,199.85639999999,N/A,20
logo-product02,P07,Female,13,G1,21,1098.4,515.3,5333.43460000001,83.2687000000005,N/A,21
logo-product02,P07,Female,13,G1,22,1446.5,556.653846153846,5749.8,216.512399999992,N/A,22
logo-product02,P07,Female,13,G1,23,1475875,570.0625,5982.9684,19.6839000000036,N/A,23
logo-product02,P08,Female,46,G1,1,478.441176470588,546.294117647059,0,235.112499999989,N/A,1
logo-product02,P08,Female,46,G1,2,633375,394.9375,285.088799999998,133.229500000016,N/A,2
logo-product02,P08,Female,46,G1,3,1039.64285714286,612.214285714286,484.9372,116.582450000002,N/A,3
logo-product02,P08,Female,46,G1,4,1157.5,622.090909090909,634.826050000003,183.203849999991,N/A,4
logo-product02,P08,Female,46,G1,5,1298.86363636364,706.590909090909,867.994250000003,183.201799999995,N/A,5
logo-product02,P08,Female,46,G1,6,1356.16666666667,670.433333333333,1084.50405,249.823199999999,N/A,6
logo-product02,P08,Female,46,G1,7,1280.33333333333,737.866666666667,1384.28665000001,249.825700000016,N/A,7
logo-product02,P08,Female,46,G1,8,1346.03846153846,678.153846153846,1684072,216.515350000001,N/A,8
logo-product02,P08,Female,46,G1,9,1184.33333333333,613.208333333333,1950.54945000001,199.857449999996,N/A,9
logo-product02,P08,Female,46,G1,10,1174.71428571429,652625,2167.06085000001,466.331649999993,N/A,10
logo-product02,P08,Female,46,G1,11,1337.16666666667,737,2683.35475,149.893700000001,N/A,11
logo-product02,P08,Female,46,G1,12,1301.53846153846,726.5,2849.9019,216.510500000004,N/A,12
logo-product02,P08,Female,46,G1,13,681.055555555556,744.333333333333,3133.03255,149.891650000005,N/A,13
logo-product02,P08,Female,46,G1,14,647.75,690.75,3316.2334,333.091849999997,N/A,14
logo-product02,P08,Female,46,G1,15,666.178571428571,369.107142857143,3715.9448,233.167600000015,N/A,15
logo-product02,P08,Female,46,G1,16,658.4,701.85,3999.07520000001,166.547350000008,N/A,16
logo-product02,P08,Female,46,G1,17,1265.20833333333,668125,4248.89405,199.858999999997,N/A,17
logo-product02,P08,Female,46,G1,18,1326.46666666667,706.233333333333,4482.06435,249.817349999998,N/A,18
logo-product02,P08,Female,46,G1,19,1290.14285714286,742.285714285714,4748.53690000001,233.166499999992,N/A,19
logo-product02,P08,Female,46,G1,20,1365.89285714286,647.214285714286,5031.67540000001,233.156300000002,N/A,20
logo-product02,P08,Female,46,G1,21,1413.92857142857,613.642857142857,5298143,116.582349999982,N/A,21
logo-product02,P08,Female,46,G1,22,1162,620.75,5481.34235000001,99.9275999999954,N/A,22
logo-product02,P08,Female,46,G1,23,688.455882352941,333.073529411765,5664.5425,327.887400000007,N/A,23
logo-product03,P00,Male,47,G1,1,1389.4,607.866666666667,0,13.9349000000073,N/A,1
logo-product03,P00,Male,47,G1,2,1213.5,559.236842105263,63.8973000000115,316.438299999994,N/A,2
logo-product03,P00,Male,47,G1,3,1296.9,643.5,430.299900000013,83.2730499999889,N/A,3
logo-product03,P00,Male,47,G1,4,1366.76666666667,675.133333333333,563.537500000006,249.821299999996,N/A,4
logo-product03,P00,Male,47,G1,5,1184.92592592593,557.222222222222,879.9758,449.676949999994,N/A,5
logo-product03,P00,Male,47,G1,6,1260.72222222222,655.944444444445,1379617,299.784450000006,N/A,6
logo-product03,P00,Male,47,G1,7,1239.28571428571,754.357142857143,1729.36535000001,233.16584999999,N/A,7
logo-product03,P00,Male,47,G1,8,610.576923076923,672.5,2378899,216.511100000003,N/A,8
logo-product03,P00,Male,47,G1,9,624.428571428572,722.607142857143,2628.71900000001,233.16614999999,N/A,9
logo-product03,P00,Male,47,G1,10,1097,649.5,2945.15700000001,233.166499999992,N/A,10
logo-product03,P00,Male,47,G1,11,1314.53125,688.5,3244.94160000001,266.474800000011,N/A,11
logo-product03,P00,Male,47,G1,12,1398575,572.4,3544.7267,333.092850000015,N/A,12
logo-product03,P00,Male,47,G1,13,1448.60714285714,577.428571428572,3894.47470000001,233.166500000007,N/A,13
logo-product03,P00,Male,47,G1,14,1316.55,599.55,4177.60485,166.546250000014,N/A,14
logo-product03,P00,Male,47,G1,15,1195.03846153846,607.307692307692,4394.1159,216.510249999992,N/A,15
logo-product03,P00,Male,47,G1,16,1164.80769230769,502.807692307692,4643.93490000001,216.511799999993,N/A,16
logo-product03,P00,Male,47,G1,17,1262.85294117647,637.235294117647,4910.41070000001,283.129300000001,N/A,17
logo-product03,P00,Male,47,G1,18,623375,639.083333333333,5260.16075000001,199.854249999989,N/A,18
logo-product03,P00,Male,47,G1,19,618.409090909091,753.318181818182,5509.97945,366.402199999997,N/A,19
logo-product03,P00,Male,47,G1,20,637.528571428572,612.085714285714,5926.3459,76.641100000008,N/A,20
logo-product03,P01,Male,32,G1,1,1203.52777777778,547.25,19.670100000003,299.782299999992,N/A,1
logo-product03,P01,Male,32,G1,2,1283.79166666667,645125,352.76195,199.856500000009,N/A,2
logo-product03,P01,Male,32,G1,3,1344.3152173913,697.619565217391,585.927150000003,766.115449999998,N/A,3
logo-product03,P01,Male,32,G1,4,1238.17647058824,644.735294117647,1385.3523,283.130050000007,N/A,4
logo-product03,P01,Male,32,G1,5,1382.05,682.15,1718.44635,166.546599999987,N/A,5
logo-product03,P01,Male,32,G1,6,546.638888888889,416.472222222222,1951.6113,299.784650000016,N/A,6
logo-product03,P01,Male,32,G1,7,687.107142857143,753.607142857143,2318.01495,233.165550000005,N/A,7
logo-product03,P01,Male,32,G1,8,621.454545454546,695.272727272727,2584.48985,183.2022,N/A,8
logo-product03,P01,Male,32,G1,9,1344.86207146599,653.810334929488,2850.96575,499.639750000002,N/A,9
logo-product03,P01,Male,32,G1,10,1391.28947368421,595.236842105263,3383.9151,316.439050000001,N/A,10
logo-product03,P01,Male,32,G1,11,1396125,709.458333333333,3750.3178,199.856200000009,N/A,11
logo-product03,P01,Male,32,G1,12,1316.92857142857,722.666666666667,3983.48385,349.748450000014,N/A,12
logo-product03,P01,Male,32,G1,13,1197.76315789474,637.894736842105,4383.19635,316.438999999999,N/A,13
logo-product03,P01,Male,32,G1,14,1096.6875,641,4732.94439999999,266.475549999988,N/A,14
logo-product03,P01,Male,32,G1,15,835.769230769231,584.115384615385,5066.04785,216.501599999989,N/A,15
logo-product03,P01,Male,32,G1,16,991.722222222222,626.222222222222,5465.75095,149.892299999992,N/A,16
logo-product03,P01,Male,32,G1,17,1215.6724137931,640.103448275862,5665.60745,333.620750000002,N/A,17
logo-product03,P02,Female,22,G1,1,1405.96551724138,597.568965517241,0,106.305249999991,N/A,1
logo-product03,P02,Female,22,G1,2,1304.35,612.85,139.614449999994,166.546449999994,N/A,2
logo-product03,P02,Female,22,G1,3,1422.95454545455,618.181818181818,356.125199999995,183.201849999998,N/A,3
logo-product03,P02,Female,22,G1,4,1371625,663,572.63704999999,333.09305000001,N/A,4
logo-product03,P02,Female,22,G1,5,658.041666666667,664.958333333333,972.348499999993,199.855849999993,N/A,5
logo-product03,P02,Female,22,G1,6,646.794117647059,748.970588235294,1205.51419999999,283.129799999995,N/A,6
logo-product03,P02,Female,22,G1,7,546.941176470588,336.617647058824,1555.26244999999,283.129649999988,N/A,7
logo-product03,P02,Female,22,G1,8,1324.55,656125,1905.01149999999,333.093399999998,N/A,8
logo-product03,P02,Female,22,G1,9,1308.54166666667,695.166666666667,2421306,199.857449999996,N/A,9
logo-product03,P02,Female,22,G1,10,1404.88888888889,646.277777777778,2671.1271,149.892099999997,N/A,10
logo-product03,P02,Female,22,G1,11,1452.66666666667,578.645833333333,2870.9825,399.712650000001,N/A,11
logo-product03,P02,Female,22,G1,12,1190.95454545455,599.159090909091,3337.31425,366.403249999989,N/A,12
logo-product03,P02,Female,22,G1,13,1134.2037037037,722.222222222222,3970.19205,449.676749999999,N/A,13
logo-product03,P02,Female,22,G1,14,677.208333333333,712.041666666667,4486.4874,199.856650000002,N/A,14
logo-product03,P02,Female,22,G1,15,629,693.666666666667,4702.99864999999,199.856049999988,N/A,15
logo-product03,P02,Female,22,G1,16,590.952702702703,392.952702702703,4969.4733,1026.49559999999,N/A,16
logo-product03,P03,Female,16,G1,1,1114.95454545455,558.545454545455,0,169.031800000012,N/A,1
logo-product03,P03,Female,16,G1,2,635.192307692308,576.961538461539,235.648749999993,216.515700000004,N/A,2
logo-product03,P03,Female,16,G1,3,1239.16666666667,568,535.436300000001,149.891650000005,N/A,3
logo-product03,P03,Female,16,G1,4,1443.5,607.09375,735.2929,266.474900000016,N/A,4
logo-product03,P03,Female,16,G1,5,1380.28571428571,697.607142857143,1051.7306,233.166499999992,N/A,5
logo-product03,P03,Female,16,G1,6,625.75,643375,1351.51909999999,199.85275000002,N/A,6
logo-product03,P03,Female,16,G1,7,617.34375,573.25,1584.68205,266.474900000001,N/A,7
logo-product03,P03,Female,16,G1,8,1335.92307692308,591.230769230769,1934.43235,216.508399999992,N/A,8
logo-product03,P03,Female,16,G1,9,1391.40506329114,661.708860759494,2200.90595,1315.71909999999,N/A,9
logo-product03,P03,Female,16,G1,10,650.791666666667,542625,3616.5529,199.859300000011,N/A,10
logo-product03,P03,Female,16,G1,11,1255.46875,573.59375,3899.68274999999,266.473700000002,N/A,11
logo-product03,P03,Female,16,G1,12,1429.35,588.4,4216.12015,166.551400000011,N/A,12
logo-product03,P03,Female,16,G1,13,678.892857142857,627.178571428572,4465.9428,233.17379999999,N/A,13
logo-product03,P03,Female,16,G1,14,633.0625,574.1875,4732.41695,133.239000000001,N/A,14
logo-product03,P03,Female,16,G1,15,1175.76315789474,553.236842105263,4932.28225,316.433099999995,N/A,15
logo-product03,P03,Female,16,G1,16,695.477272727273,549.772727272727,5315.32829999999,366.408849999993,N/A,16
logo-product03,P03,Female,16,G1,17,1211.640625,566.640625,5748353,250.149899999989,N/A,17
logo-product03,P04,Female,17,G1,1,602.78,580.06,0,312.862599999993,N/A,1
logo-product03,P04,Female,17,G1,2,1104.88888888889,652.777777777778,396.150250000006,149.881849999991,N/A,2
logo-product03,P04,Female,17,G1,3,1262.64285714286,580.714285714286,595.996450000006,116.583549999996,N/A,3
logo-product03,P04,Female,17,G1,4,574.714285714286,439.714285714286,795.853350000005,116.586700000014,N/A,4
logo-product03,P04,Female,17,G1,5,529125,402.3125,929.093399999998,133.235049999988,N/A,5
logo-product03,P04,Female,17,G1,6,662.772727272727,724.318181818182,1128.94379999999,183.212950000001,N/A,6
logo-product03,P04,Female,17,G1,7,644.928571428572,599.392857142857,1362.11275,233.166800000006,N/A,7
logo-product03,P04,Female,17,G1,8,628.846153846154,722.576923076923,1628.58899999999,216.507499999992,N/A,8
logo-product03,P04,Female,17,G1,9,1360.14705882353,612.147058823529,1928.36960000001,283.131449999986,N/A,9
logo-product03,P04,Female,17,G1,10,1428.78571428571,589.678571428572,2244.81075,233.173299999995,N/A,10
logo-product03,P04,Female,17,G1,11,1205.71875,616.0625,2527.93764999999,266.47689999998,N/A,11
logo-product03,P04,Female,17,G1,12,606.763157894737,634.236842105263,2877.68730000001,316.440750000009,N/A,12
logo-product03,P04,Female,17,G1,13,641125,583.958333333333,3227.43674999999,599.566950000008,N/A,13
logo-product03,P04,Female,17,G1,14,916.583333333333,535,3893.62269999999,299.786099999998,N/A,14
logo-product03,P04,Female,17,G1,15,1363.5,596.5625,4260.02675,266.477650000001,N/A,15
logo-product03,P04,Female,17,G1,16,813,562.541666666667,4609.77585000001,199.85394999999,N/A,16
logo-product03,P04,Female,17,G1,17,935.642857142857,538.619047619048,4859.59565,349.753100000002,N/A,17
logo-product03,P04,Female,17,G1,18,678.933333333333,607.4,5275.96279999999,249.819700000007,N/A,18
logo-product03,P04,Female,17,G1,19,640.326923076923,629.346153846154,5542.43700000001,433.020999999993,N/A,19
logo-product03,P05,Female,17,G1,1,504.25,414.666666666667,59.6844500000007,199.852400000003,N/A,1
logo-product03,P05,Female,17,G1,2,852,627.5,326.156849999999,116.581250000017,N/A,2
logo-product03,P05,Female,17,G1,3,600.75,676.958333333333,492.705200000011,199.855050000013,N/A,3
logo-product03,P05,Female,17,G1,4,609.916666666667,583.166666666667,725.867900000012,99.9244999999937,N/A,4
logo-product03,P05,Female,17,G1,5,1334.27272727273,647.909090909091,909.068400000004,183.204249999995,N/A,5
logo-product03,P05,Female,17,G1,6,1409.6875,611.75,1142235,266.485250000012,N/A,6
logo-product03,P05,Female,17,G1,7,1344.95833333333,661.791666666667,1458675,199.858550000004,N/A,7
logo-product03,P05,Female,17,G1,8,611.521739130435,625.195652173913,2158.17120000001,383.054499999998,N/A,8
logo-product03,P05,Female,17,G1,9,603.318181818182,745.772727272727,2591.1992,183.197550000012,N/A,9
logo-product03,P05,Female,17,G1,10,537.45,343.75,2857.66650000001,166.551250000004,N/A,10
logo-product03,P05,Female,17,G1,11,490.5,443.142857142857,3074.18410000001,233.160399999993,N/A,11
logo-product03,P05,Female,17,G1,12,552.807692307692,331.730769230769,3357.30870000001,216.51664999999,N/A,12
logo-product03,P05,Female,17,G1,13,581.392857142857,429.678571428572,3623.78110000001,233.170599999998,N/A,13
logo-product03,P05,Female,17,G1,14,526.882352941176,466.411764705882,3890.26100000001,283.124800000005,N/A,14
logo-product03,P05,Female,17,G1,15,519.571428571429,290.642857142857,4573.09985000001,116.585600000006,N/A,15
logo-product03,P05,Female,17,G1,16,1327.28947368421,635.157894736842,4789.60825,316.44230000001,N/A,16
logo-product03,P05,Female,17,G1,17,1414.5,597.823529411765,5156.01270000001,283.13265,N/A,17
logo-product03,P05,Female,17,G1,18,1351,654.722222222222,5489.10750000001,149.891999999993,N/A,18
logo-product03,P05,Female,17,G1,19,1400.45714285714,568.914285714286,5688.9682,308.8845,N/A,19
logo-product03,P06,Female,17,G1,1,1126.78981311362,504.1998511468,0,244.423800000018,N/A,1
logo-product03,P06,Female,17,G1,2,1360875,606.5625,361.005150000012,133.236199999985,N/A,2
logo-product03,P06,Female,17,G1,3,597,525875,560.860750000007,66.6195000000153,N/A,3
logo-product03,P06,Female,17,G1,4,1265.05,528.95,1027.19175000001,166.54515000002,N/A,4
logo-product03,P06,Female,17,G1,5,1416.85714285714,547.785714285714,1243.70055000001,116.585049999994,N/A,5
logo-product03,P06,Female,17,G1,6,1419.9,548.3,1626.76090000001,83.2712999999931,N/A,6
logo-product03,P06,Female,17,G1,7,1190.66666666667,519.866666666667,1760.00050000001,249.817250000007,N/A,7
logo-product03,P06,Female,17,G1,8,1414.25,558,2059.78615,99.9233500000119,N/A,8
logo-product03,P06,Female,17,G1,9,1443.41176470588,544.588235294118,2442.8422,283.129300000001,N/A,9
logo-product03,P06,Female,17,G1,10,1305.77272727273,649.636363636364,2775.93460000001,183.203199999989,N/A,10
logo-product03,P06,Female,17,G1,11,1179875,531,3225.6107,66.6196499999933,N/A,11
logo-product03,P06,Female,17,G1,12,515.142857142857,246.642857142857,3358.85025,116.580900000001,N/A,12
logo-product03,P06,Female,17,G1,13,490.933333333333,379.9,3525.39610000001,249.821599999996,N/A,13
logo-product03,P06,Female,17,G1,14,1274.1,569.366666666667,3808.52775000001,249.817599999995,N/A,14
logo-product03,P06,Female,17,G1,15,660.676470588235,548.058823529412,4158.27345000001,283.131649999996,N/A,15
logo-product03,P06,Female,17,G1,16,1308.63513513514,538.054054054054,4508.02265,616.222850000006,N/A,16
logo-product03,P06,Female,17,G1,17,589.379310344828,403.396551724138,5174.21280000001,482.985149999993,N/A,17
logo-product03,P06,Female,17,G1,18,541375,395,5690.5046,199.856349999987,N/A,18
logo-product03,P07,Female,13,G1,1,1475875,570.0625,0,179.907799999986,N/A,1
logo-product03,P07,Female,13,G1,2,1233,575.9375,246.5236,133.236600000004,N/A,2
logo-product03,P07,Female,13,G1,3,635.5,581.25,446.381399999998,133.241800000003,N/A,3
logo-product03,P07,Female,13,G1,4,573.8,392.95,646.239050000004,166.545650000015,N/A,4
logo-product03,P07,Female,13,G1,5,638.208333333333,667.541666666667,846.094200000007,199.856449999992,N/A,5
logo-product03,P07,Female,13,G1,6,634.923076923077,573.269230769231,1079.26285,216.507099999988,N/A,6
logo-product03,P07,Female,13,G1,7,557.277777777778,430.055555555556,1345.73265000001,149.896000000008,N/A,7
logo-product03,P07,Female,13,G1,8,643.214305705077,635.642856602565,1545.59670000001,299.777999999991,N/A,8
logo-product03,P07,Female,13,G1,9,638.6,545.45,1878.68435,166.546249999985,N/A,9
logo-product03,P07,Female,13,G1,10,677.5,575.95,2078.53945,333.096050000007,N/A,10
logo-product03,P07,Female,13,G1,11,1260.71428571429,602.714285714286,2494.9099,116.578850000005,N/A,11
logo-product03,P07,Female,13,G1,12,638.8125,592,3177.76625,133.222000000009,N/A,12
logo-product03,P07,Female,13,G1,13,574,457.8,3360.9522,166.549249999996,N/A,13
logo-product03,P07,Female,13,G1,14,523.473684210526,379.526315789474,3560.80900000001,316.438500000004,N/A,14
logo-product03,P07,Female,13,G1,15,531.045454545455,241.772727272727,3927.20910000001,183.207000000009,N/A,15
logo-product03,P07,Female,13,G1,16,648.681818181818,581.386363636364,4543.43575,366.403449999998,N/A,16
logo-product03,P07,Female,13,G1,17,638.9375,653.5,4943.14635,133.23775,N/A,17
logo-product03,P07,Female,13,G1,18,682.076923076923,604.807692307692,5109.69335,216.510899999994,N/A,18
logo-product03,P07,Female,13,G1,19,1314.58,622.28,5409.4808,416.364149999994,N/A,19
logo-product03,P07,Female,13,G1,20,1089.81818181818,680.181818181818,5875.8086,119.191300000006,N/A,20
logo-product03,P08,Female,46,G1,1,688.455882352941,333.073529411765,0,190.47659999998,N/A,1
logo-product03,P08,Female,46,G1,2,1258.08333333333,729.75,273.744050000008,99.9261999999872,N/A,2
logo-product03,P08,Female,46,G1,3,1335.9375,632.5625,423.63695,133.237550000005,N/A,3
logo-product03,P08,Female,46,G1,4,1363.77777777778,718.916666666667,590.185750000004,299.783900000009,N/A,4
logo-product03,P08,Female,46,G1,5,665.90625,689.40625,973.241250000006,266.478449999995,N/A,5
logo-product03,P08,Female,46,G1,6,641.3,756,1273.02755,83.4156500000099,N/A,6
logo-product03,P08,Female,46,G1,7,593.285714285714,439.071428571429,1422.9197,116.578550000006,N/A,7
logo-product03,P08,Female,46,G1,8,1326.18181818182,686.727272727273,1622.77635,183.197600000014,N/A,8
logo-product03,P08,Female,46,G1,9,1403.09375,671.71875,1839.28630000001,266.475099999996,N/A,9
logo-product03,P08,Female,46,G1,10,1432.62,621.22,2139.0693,416.367200000008,N/A,10
logo-product03,P08,Female,46,G1,11,1408.16666666667,736.611111111111,2588.74625,149.903250000003,N/A,11
logo-product03,P08,Female,46,G1,12,1328.96666666667,735.366666666667,2788.60215000001,249.819000000003,N/A,12
logo-product03,P08,Female,46,G1,13,1199.16666666667,606.25,3088.38835000001,199.857350000006,N/A,13
logo-product03,P08,Female,46,G1,14,1344.64285714286,712.857142857143,3354.86155,233.1639,N/A,14
logo-product03,P08,Female,46,G1,15,1442.84615384615,739.884615384615,3637.99160000001,216.514299999995,N/A,15
logo-product03,P08,Female,46,G1,16,1359.92307692308,666.807692307692,3904.4699,216.508800000011,N/A,16
logo-product03,P08,Female,46,G1,17,1289.92307692308,784.192307692308,4170.94590000001,216.505999999994,N/A,17
logo-product03,P08,Female,46,G1,18,1315.25,753.928571428572,4404.1078,233.165399999998,N/A,18
logo-product03,P08,Female,46,G1,19,1216.75806451613,652.483870967742,4687.23465,516.298200000005,N/A,19
logo-product03,P08,Female,46,G1,20,1338.75,712.05,5253.49865000001,166.546450000009,N/A,20
logo-product03,P08,Female,46,G1,21,650.966666666667,518.466666666667,5519.9727,249.821149999989,N/A,21
logo-product03,P08,Female,46,G1,22,644.346153846154,644.192307692308,5819.75645,178.742750000005,N/A,22
logo-product04,P00,Male,47,G1,1,637.528571428572,612.085714285714,0,427.464649999995,N/A,1
logo-product04,P00,Male,47,G1,2,601.75,682.35,494.08415000001,166.546000000002,N/A,2
logo-product04,P00,Male,47,G1,3,1200.29166666667,659.75,743.90400000001,199.856350000016,N/A,3
logo-product04,P00,Male,47,G1,4,1320.33333333333,690.020833333333,993.724050000004,399.712249999997,N/A,4
logo-product04,P00,Male,47,G1,5,1162.88,576.28,1460.05590000001,416.366850000006,N/A,5
logo-product04,P00,Male,47,G1,6,1222.3,712425,1926.38655000001,333.094299999997,N/A,6
logo-product04,P00,Male,47,G1,7,1334.83333333333,683.444444444444,2292.7895,149.893450000003,N/A,7
logo-product04,P00,Male,47,G1,8,1327.5,677.363636363636,2809.08545,183.201400000005,N/A,8
logo-product04,P00,Male,47,G1,9,1166.63888888889,707.638888888889,3058.9054,299.785050000006,N/A,9
logo-product04,P00,Male,47,G1,10,1058.04,736.94,3391.99895000001,416.368050000005,N/A,10
logo-product04,P00,Male,47,G1,11,1254.84615384615,676.269230769231,3874.9846,216.511500000008,N/A,11
logo-product04,P00,Male,47,G1,12,1318.95454545455,684.590909090909,4124.8055,183.201849999998,N/A,12
logo-product04,P00,Male,47,G1,13,1175.5,633.958333333333,4357.9709,199.856400000004,N/A,13
logo-product04,P00,Male,47,G1,14,1194.86666311386,675.099994306683,4674.4097,316.440100000007,N/A,14
logo-product04,P00,Male,47,G1,15,1309.36363636364,689.272727272727,5040.8137,183.201949999988,N/A,15
logo-product04,P00,Male,47,G1,16,1202.39285714286,692.964285714286,5273.97945,233.16565000001,N/A,16
logo-product04,P00,Male,47,G1,17,1272.61111111111,709.222222222222,5557.10915,149.892050000009,N/A,17
logo-product04,P00,Male,47,G1,18,1087.91666666667,676.166666666667,5756.96415,199.857600000003,N/A,18
logo-product04,P01,Male,32,G1,1,1215.6724137931,640.103448275862,0,86.2288999999878,N/A,1
logo-product04,P01,Male,32,G1,2,1191625,603125,119.537949999998,199.856050000002,N/A,2
logo-product04,P01,Male,32,G1,3,1336.86538461538,688.538461538462,352.703750000001,433.022349999985,N/A,3
logo-product04,P01,Male,32,G1,4,568.1,338.633333333333,852.343900000007,249.820399999997,N/A,4
logo-product04,P01,Male,32,G1,5,756.5,370.6875,1152.1283,133.237999999983,N/A,5
logo-product04,P01,Male,32,G1,6,781.291666666667,653125,1351.98515000001,199.856200000009,N/A,6
logo-product04,P01,Male,32,G1,7,1361.73684210526,711.526315789474,1601.80505000001,316.438699999999,N/A,7
logo-product04,P01,Male,32,G1,8,1311.96153846154,654.115384615385,1951.55405000001,216.51019999999,N/A,8
logo-product04,P01,Male,32,G1,9,1336.6875,674625,2184719,133.237299999993,N/A,9
logo-product04,P01,Male,32,G1,10,1173.27083333333,715.229166666667,2367.9207,399.712450000006,N/A,10
logo-product04,P01,Male,32,G1,11,1309.13636363636,646.772727272727,2817.59725000001,183.201300000001,N/A,11
logo-product04,P01,Male,32,G1,12,923.321428571429,607.464285714286,3084.07195,233.166899999997,N/A,12
logo-product04,P01,Male,32,G1,13,591.944444444444,359.722222222222,3350.54760000001,299.783700000015,N/A,13
logo-product04,P01,Male,32,G1,14,1003.25,522375,3883.49665,66.619749999998,N/A,14
logo-product04,P01,Male,32,G1,15,694.6,317.75,3983.4253,166.547500000001,N/A,15
logo-product04,P01,Male,32,G1,16,498.392857142857,328.678571428571,4199.93670000001,233.164600000004,N/A,16
logo-product04,P01,Male,32,G1,17,1136.1,694.86,4516.3756,416.367050000001,N/A,17
logo-product04,P01,Male,32,G1,18,743.02380952381,568.428571428571,4999.3619,349.843949999995,N/A,18
logo-product04,P01,Male,32,G1,19,1004.39473684211,734.184210526316,5382.4195,316.439050000001,N/A,19
logo-product04,P01,Male,32,G1,20,944.192307692308,616.153846153846,5748.82180000001,216.511350000001,N/A,20
logo-product04,P02,Female,22,G1,1,590.952702702703,392.952702702703,0,142.359849999996,N/A,1
logo-product04,P02,Female,22,G1,2,483125,321.5,192.323299999989,133.238750000004,N/A,2
logo-product04,P02,Female,22,G1,3,607.6,323.6,375.525649999996,166.546249999999,N/A,3
logo-product04,P02,Female,22,G1,4,625.533333333333,621.166666666667,608.690949999989,249.819950000005,N/A,4
logo-product04,P02,Female,22,G1,5,652.6,610.233333333333,1191.60459999999,249.820750000014,N/A,5
logo-product04,P02,Female,22,G1,6,1236.90909090909,619.727272727273,1508.04399999999,183.201350000003,N/A,6
logo-product04,P02,Female,22,G1,7,1383.06666666667,654,1741.20939999999,499.641499999998,N/A,7
logo-product04,P02,Female,22,G1,8,1336.96875,691.84375,2274.15925,532.949900000007,N/A,8
logo-product04,P02,Female,22,G1,9,1414.61111111111,645.611111111111,2840.41875,149.892500000002,N/A,9
logo-product04,P02,Female,22,G1,10,1461.7,566.45,3023.62084999999,166.546000000002,N/A,10
logo-product04,P02,Female,22,G1,11,1163.08333333333,539.458333333333,3240.13135,199.856549999997,N/A,11
logo-product04,P02,Female,22,G1,12,566.25,586.5625,3689.8079,133.23795000001,N/A,12
logo-product04,P02,Female,22,G1,13,632.178571428571,639.714285714286,3873.01024999999,233.165000000008,N/A,13
logo-product04,P02,Female,22,G1,14,623.15,695.5,4139.48414999999,166.547299999991,N/A,14
logo-product04,P02,Female,22,G1,15,414.053571428572,673875,4372.65095,466.330750000008,N/A,15
logo-product04,P02,Female,22,G1,16,803.5,664.05,4905.6001,333.09355000002,N/A,16
logo-product04,P02,Female,22,G1,17,630.071428571429,710.785714285714,5288.6581,233.165299999993,N/A,17
logo-product04,P02,Female,22,G1,18,1291,633.666666666667,5605.09669999999,199.856700000004,N/A,18
logo-product04,P02,Female,22,G1,19,1355.25,679.75,5838.26269999999,165.823900000003,N/A,19
logo-product04,P03,Female,16,G1,1,1211.640625,566.640625,0,38.0178500000181,N/A,1
logo-product04,P03,Female,16,G1,2,1328.72222222222,595.222222222222,87.9806000000099,149.887300000002,N/A,2
logo-product04,P03,Female,16,G1,3,1431.7,598.7,287.8361,83.2719499999948,N/A,3
logo-product04,P03,Female,16,G1,4,642.571428571429,582.428571428572,454.383150000009,233.1679,N/A,4
logo-product04,P03,Female,16,G1,5,621.735294117647,364.941176470588,737.512800000011,283.131700000013,N/A,5
logo-product04,P03,Female,16,G1,6,659.666666666667,677.5,1187.18890000001,99.9269499999937,N/A,6
logo-product04,P03,Female,16,G1,7,1184.07692307692,690.076923076923,1353.7399,216.507049999986,N/A,7
logo-product04,P03,Female,16,G1,8,1343,694.214285714286,1620.21155000001,233.164550000001,N/A,8
logo-product04,P03,Female,16,G1,9,1139.71739130435,578.95652173913,2569.52705,383.062000000005,N/A,9
logo-product04,P03,Female,16,G1,10,1400.55555555556,613.527777777778,3002.54960000001,599.568850000011,N/A,10
logo-product04,P03,Female,16,G1,11,1154.4,556.7,3668.73835000001,83.2734000000055,N/A,11
logo-product04,P03,Female,16,G1,12,1438.04545454545,565.772727272727,3801.97450000001,183.198600000003,N/A,12
logo-product04,P03,Female,16,G1,13,673.230769230769,608.115384615385,4051.79495000001,216.511199999994,N/A,13
logo-product04,P03,Female,16,G1,14,608.647058823529,648.617647058824,4301.61570000001,283.130900000004,N/A,14
